,tickers,best_value,best_param
218,GILD,1.3836280937770151,"{'r1': 10, 'ad': 8, 'limad': 14, 'wmean': 4, 'mc_ratio': 1.25}"
219,GPN,1.4350979662418657,"{'r1': 15, 'ad': 13, 'limad': 8, 'wmean': 3, 'mc_ratio': 1.03}"
220,GL,1.569014309020014,"{'r1': 5, 'ad': 29, 'limad': 9, 'wmean': 7, 'mc_ratio': 1.1}"
221,GDDY,1.4909093689573696,"{'r1': 10, 'ad': 23, 'limad': 2, 'wmean': 7, 'mc_ratio': 1.3900000000000001}"
222,GS,1.7731644667705144,"{'r1': 5, 'ad': 9, 'limad': 6, 'wmean': 12, 'mc_ratio': 1.05}"
223,HAL,1.7396185271714848,"{'r1': 7, 'ad': 7, 'limad': 9, 'wmean': 11, 'mc_ratio': 1.04}"
224,HIG,1.2395160200808377,"{'r1': 15, 'ad': 21, 'limad': 20, 'wmean': 12, 'mc_ratio': 1.4}"
225,HAS,1.4005991675533676,"{'r1': 7, 'ad': 12, 'limad': 2, 'wmean': 12, 'mc_ratio': 1.04}"
226,HCA,1.4435456788588152,"{'r1': 15, 'ad': 29, 'limad': 4, 'wmean': 12, 'mc_ratio': 1.08}"
227,DOC,1.3704157474827439,"{'r1': 13, 'ad': 15, 'limad': 5, 'wmean': 12, 'mc_ratio': 1.03}"
228,HSIC,1.2423694236009364,"{'r1': 9, 'ad': 16, 'limad': 16, 'wmean': 12, 'mc_ratio': 1.26}"
229,HSY,1.2693242544512409,"{'r1': 15, 'ad': 8, 'limad': 14, 'wmean': 11, 'mc_ratio': 1.03}"
230,HES,1.3519369901918916,"{'r1': 5, 'ad': 25, 'limad': 16, 'wmean': 8, 'mc_ratio': 1.07}"
231,HPE,1.4258024276475703,"{'r1': 11, 'ad': 6, 'limad': 10, 'wmean': 3, 'mc_ratio': 1.1}"
232,HLT,1.2531437901752323,"{'r1': 5, 'ad': 23, 'limad': 11, 'wmean': 8, 'mc_ratio': 1.43}"
233,HOLX,1.1517309723178997,"{'r1': 6, 'ad': 18, 'limad': 5, 'wmean': 9, 'mc_ratio': 1.01}"
234,HD,1.3787106168937107,"{'r1': 14, 'ad': 16, 'limad': 12, 'wmean': 6, 'mc_ratio': 1.44}"
235,HON,1.4072733086689866,"{'r1': 6, 'ad': 28, 'limad': 5, 'wmean': 4, 'mc_ratio': 1.09}"
236,HRL,1.321275686341543,"{'r1': 8, 'ad': 13, 'limad': 20, 'wmean': 4, 'mc_ratio': 1.02}"
237,HST,1.2517569810262208,"{'r1': 8, 'ad': 30, 'limad': 8, 'wmean': 3, 'mc_ratio': 1.02}"
238,HWM,1.9292955235560603,"{'r1': 8, 'ad': 17, 'limad': 17, 'wmean': 10, 'mc_ratio': 1.08}"
239,HPQ,1.2837839907801136,"{'r1': 15, 'ad': 25, 'limad': 18, 'wmean': 11, 'mc_ratio': 1.04}"
240,HUBB,1.6428162894551743,"{'r1': 15, 'ad': 5, 'limad': 8, 'wmean': 10, 'mc_ratio': 1.04}"
241,HUM,1.348250459475614,"{'r1': 13, 'ad': 5, 'limad': 18, 'wmean': 5, 'mc_ratio': 1.03}"
242,HBAN,1.5785896012078209,"{'r1': 6, 'ad': 13, 'limad': 14, 'wmean': 10, 'mc_ratio': 1.05}"
243,HII,1.6154913767388002,"{'r1': 13, 'ad': 9, 'limad': 13, 'wmean': 11, 'mc_ratio': 1.05}"
244,IBM,1.9569910794961172,"{'r1': 9, 'ad': 16, 'limad': 6, 'wmean': 10, 'mc_ratio': 1.04}"
245,IEX,1.3734781021592857,"{'r1': 13, 'ad': 28, 'limad': 10, 'wmean': 8, 'mc_ratio': 1.06}"
246,IDXX,1.2056434402068528,"{'r1': 12, 'ad': 6, 'limad': 4, 'wmean': 9, 'mc_ratio': 1.08}"
247,ITW,1.3906507779735733,"{'r1': 5, 'ad': 24, 'limad': 9, 'wmean': 7, 'mc_ratio': 1.02}"
248,INCY,1.3270787424213424,"{'r1': 10, 'ad': 14, 'limad': 20, 'wmean': 3, 'mc_ratio': 1.16}"
249,IR,1.3089573964829482,"{'r1': 12, 'ad': 20, 'limad': 16, 'wmean': 12, 'mc_ratio': 1.08}"
250,PODD,1.7042598422002224,"{'r1': 13, 'ad': 19, 'limad': 16, 'wmean': 7, 'mc_ratio': 1.09}"
251,INTC,1.7987264179602191,"{'r1': 6, 'ad': 12, 'limad': 7, 'wmean': 4, 'mc_ratio': 1.07}"
252,ICE,1.3778353058022275,"{'r1': 6, 'ad': 28, 'limad': 5, 'wmean': 8, 'mc_ratio': 1.28}"
253,IFF,1.1128662080580756,"{'r1': 7, 'ad': 28, 'limad': 20, 'wmean': 12, 'mc_ratio': 1.49}"
254,IP,1.627922827216202,"{'r1': 5, 'ad': 25, 'limad': 11, 'wmean': 4, 'mc_ratio': 1.46}"
255,IPG,1.3864907648859734,"{'r1': 5, 'ad': 5, 'limad': 19, 'wmean': 12, 'mc_ratio': 1.03}"
256,INTU,1.3966547729690557,"{'r1': 5, 'ad': 7, 'limad': 12, 'wmean': 4, 'mc_ratio': 1.04}"
257,ISRG,1.8554940840170535,"{'r1': 15, 'ad': 18, 'limad': 14, 'wmean': 12, 'mc_ratio': 1.04}"
258,IVZ,1.605268514404904,"{'r1': 7, 'ad': 22, 'limad': 7, 'wmean': 12, 'mc_ratio': 1.06}"
259,INVH,1.336638915961835,"{'r1': 13, 'ad': 6, 'limad': 12, 'wmean': 7, 'mc_ratio': 1.01}"
260,IQV,1.558204916986077,"{'r1': 9, 'ad': 29, 'limad': 12, 'wmean': 12, 'mc_ratio': 1.06}"
261,IRM,1.6197413359550654,"{'r1': 5, 'ad': 7, 'limad': 2, 'wmean': 5, 'mc_ratio': 1.05}"
262,JBHT,1.5138023650315018,"{'r1': 15, 'ad': 21, 'limad': 14, 'wmean': 8, 'mc_ratio': 1.04}"
263,JBL,2.0383077580942564,"{'r1': 5, 'ad': 9, 'limad': 18, 'wmean': 7, 'mc_ratio': 1.04}"
264,JKHY,1.2661700371583076,"{'r1': 9, 'ad': 12, 'limad': 19, 'wmean': 11, 'mc_ratio': 1.04}"
265,J,1.1628878932515643,"{'r1': 15, 'ad': 14, 'limad': 20, 'wmean': 11, 'mc_ratio': 1.02}"
266,JNJ,1.203966169628096,"{'r1': 15, 'ad': 30, 'limad': 4, 'wmean': 12, 'mc_ratio': 1.04}"
267,JCI,1.2154508049673645,"{'r1': 12, 'ad': 25, 'limad': 3, 'wmean': 12, 'mc_ratio': 1.06}"
268,JPM,1.5142657627759144,"{'r1': 8, 'ad': 20, 'limad': 3, 'wmean': 9, 'mc_ratio': 1.08}"
269,JNPR,1.4871505695980707,"{'r1': 8, 'ad': 26, 'limad': 3, 'wmean': 4, 'mc_ratio': 1.27}"
270,K,1.5748515053402696,"{'r1': 14, 'ad': 6, 'limad': 19, 'wmean': 8, 'mc_ratio': 1.31}"
271,KVUE,,
272,KDP,1.362660468031043,"{'r1': 7, 'ad': 27, 'limad': 13, 'wmean': 10, 'mc_ratio': 1.19}"
273,KEY,1.762413170156212,"{'r1': 10, 'ad': 5, 'limad': 18, 'wmean': 12, 'mc_ratio': 1.09}"
274,KEYS,1.5413428212867035,"{'r1': 15, 'ad': 13, 'limad': 19, 'wmean': 12, 'mc_ratio': 1.1}"
275,KMB,1.2204870059775528,"{'r1': 6, 'ad': 22, 'limad': 6, 'wmean': 11, 'mc_ratio': 1.03}"
276,KIM,1.4905658819186256,"{'r1': 5, 'ad': 14, 'limad': 16, 'wmean': 7, 'mc_ratio': 1.32}"
277,KMI,1.4105276410689864,"{'r1': 7, 'ad': 18, 'limad': 7, 'wmean': 3, 'mc_ratio': 1.18}"
278,KKR,1.89411593110635,"{'r1': 6, 'ad': 8, 'limad': 8, 'wmean': 10, 'mc_ratio': 1.07}"
279,KLAC,1.756864369069737,"{'r1': 8, 'ad': 24, 'limad': 12, 'wmean': 12, 'mc_ratio': 1.06}"
280,KHC,1.360616177052172,"{'r1': 8, 'ad': 26, 'limad': 18, 'wmean': 5, 'mc_ratio': 1.02}"
281,KR,1.2511908345245313,"{'r1': 6, 'ad': 29, 'limad': 12, 'wmean': 9, 'mc_ratio': 1.1}"
282,LHX,1.1650371123674015,"{'r1': 11, 'ad': 29, 'limad': 11, 'wmean': 3, 'mc_ratio': 1.24}"
283,LH,1.3522056697107403,"{'r1': 12, 'ad': 12, 'limad': 16, 'wmean': 5, 'mc_ratio': 1.02}"
284,LRCX,1.415614489057674,"{'r1': 15, 'ad': 29, 'limad': 2, 'wmean': 5, 'mc_ratio': 1.02}"
285,LW,1.6051471462415492,"{'r1': 15, 'ad': 17, 'limad': 17, 'wmean': 12, 'mc_ratio': 1.03}"
286,LVS,1.2520617497951556,"{'r1': 12, 'ad': 24, 'limad': 13, 'wmean': 3, 'mc_ratio': 1.49}"
287,LDOS,1.6129930559368515,"{'r1': 11, 'ad': 30, 'limad': 10, 'wmean': 10, 'mc_ratio': 1.31}"
288,LEN,1.50042194798642,"{'r1': 5, 'ad': 19, 'limad': 12, 'wmean': 10, 'mc_ratio': 1.1}"
289,LLY,1.8353819840613501,"{'r1': 9, 'ad': 22, 'limad': 8, 'wmean': 9, 'mc_ratio': 1.19}"
290,LIN,1.4092925320459404,"{'r1': 5, 'ad': 17, 'limad': 11, 'wmean': 7, 'mc_ratio': 1.04}"
291,LYV,1.745820784969852,"{'r1': 14, 'ad': 6, 'limad': 10, 'wmean': 10, 'mc_ratio': 1.32}"
292,LKQ,1.2163216276998219,"{'r1': 15, 'ad': 21, 'limad': 15, 'wmean': 5, 'mc_ratio': 1.34}"
293,LMT,1.208414313897381,"{'r1': 14, 'ad': 12, 'limad': 18, 'wmean': 12, 'mc_ratio': 1.43}"
294,L,1.2220875935646753,"{'r1': 5, 'ad': 28, 'limad': 8, 'wmean': 3, 'mc_ratio': 1.03}"
295,LOW,1.588211536404752,"{'r1': 6, 'ad': 8, 'limad': 16, 'wmean': 12, 'mc_ratio': 1.07}"
296,LULU,1.7226473862824667,"{'r1': 5, 'ad': 21, 'limad': 10, 'wmean': 9, 'mc_ratio': 1.05}"
297,LYB,1.1301919254273263,"{'r1': 5, 'ad': 25, 'limad': 20, 'wmean': 10, 'mc_ratio': 1.35}"
298,MTB,1.417356024415351,"{'r1': 9, 'ad': 29, 'limad': 2, 'wmean': 12, 'mc_ratio': 1.06}"
299,MRO,1.507904129205202,"{'r1': 6, 'ad': 7, 'limad': 19, 'wmean': 6, 'mc_ratio': 1.06}"
300,MPC,1.6144512209461024,"{'r1': 7, 'ad': 21, 'limad': 14, 'wmean': 4, 'mc_ratio': 1.03}"
301,MKTX,1.3938387427218346,"{'r1': 11, 'ad': 14, 'limad': 19, 'wmean': 12, 'mc_ratio': 1.09}"
302,MAR,1.5112391516292383,"{'r1': 8, 'ad': 12, 'limad': 3, 'wmean': 7, 'mc_ratio': 1.04}"
303,MMC,1.2060230883492458,"{'r1': 6, 'ad': 26, 'limad': 3, 'wmean': 6, 'mc_ratio': 1.42}"
304,MLM,1.4619686529885085,"{'r1': 13, 'ad': 9, 'limad': 4, 'wmean': 10, 'mc_ratio': 1.08}"
305,MAS,1.6735954256148944,"{'r1': 5, 'ad': 7, 'limad': 11, 'wmean': 6, 'mc_ratio': 1.07}"
306,MA,1.2011739380581108,"{'r1': 10, 'ad': 28, 'limad': 6, 'wmean': 3, 'mc_ratio': 1.21}"
307,MTCH,1.4995401529480104,"{'r1': 15, 'ad': 16, 'limad': 16, 'wmean': 6, 'mc_ratio': 1.02}"
308,MKC,1.6259171482933636,"{'r1': 5, 'ad': 21, 'limad': 9, 'wmean': 8, 'mc_ratio': 1.03}"
309,MCD,1.4128772634360993,"{'r1': 5, 'ad': 6, 'limad': 20, 'wmean': 6, 'mc_ratio': 1.04}"
310,MCK,1.4253205000247113,"{'r1': 12, 'ad': 8, 'limad': 20, 'wmean': 6, 'mc_ratio': 1.26}"
311,MDT,1.2807104339644124,"{'r1': 8, 'ad': 14, 'limad': 19, 'wmean': 11, 'mc_ratio': 1.43}"
312,MRK,1.090970389055924,"{'r1': 13, 'ad': 27, 'limad': 11, 'wmean': 6, 'mc_ratio': 1.27}"
313,META,1.6402293484248693,"{'r1': 13, 'ad': 8, 'limad': 9, 'wmean': 8, 'mc_ratio': 1.08}"
314,MET,1.490087434670313,"{'r1': 8, 'ad': 20, 'limad': 9, 'wmean': 7, 'mc_ratio': 1.27}"
315,MTD,1.2505318128930916,"{'r1': 7, 'ad': 29, 'limad': 6, 'wmean': 11, 'mc_ratio': 1.06}"
316,MGM,1.2263299653355035,"{'r1': 6, 'ad': 16, 'limad': 4, 'wmean': 12, 'mc_ratio': 1.04}"
317,MCHP,1.0379933050588432,"{'r1': 11, 'ad': 20, 'limad': 2, 'wmean': 9, 'mc_ratio': 1.01}"
318,MU,2.3850839420638383,"{'r1': 6, 'ad': 8, 'limad': 2, 'wmean': 12, 'mc_ratio': 1.08}"
319,MSFT,1.3445083180789967,"{'r1': 6, 'ad': 6, 'limad': 5, 'wmean': 10, 'mc_ratio': 1.21}"
320,MAA,1.2355054468266113,"{'r1': 14, 'ad': 22, 'limad': 5, 'wmean': 4, 'mc_ratio': 1.01}"
321,MRNA,1.7569237644822318,"{'r1': 10, 'ad': 29, 'limad': 16, 'wmean': 6, 'mc_ratio': 1.07}"
322,MHK,1.4347035087143714,"{'r1': 11, 'ad': 16, 'limad': 7, 'wmean': 3, 'mc_ratio': 1.29}"
323,MOH,1.2852120352766672,"{'r1': 10, 'ad': 26, 'limad': 20, 'wmean': 5, 'mc_ratio': 1.07}"
324,TAP,1.3759608950437083,"{'r1': 6, 'ad': 24, 'limad': 4, 'wmean': 11, 'mc_ratio': 1.3599999999999999}"
325,MDLZ,1.3659556897900151,"{'r1': 8, 'ad': 22, 'limad': 6, 'wmean': 10, 'mc_ratio': 1.04}"
326,MPWR,1.3642005490025324,"{'r1': 10, 'ad': 18, 'limad': 18, 'wmean': 10, 'mc_ratio': 1.37}"
327,MNST,1.3169916244419664,"{'r1': 8, 'ad': 17, 'limad': 14, 'wmean': 9, 'mc_ratio': 1.43}"
328,MCO,1.3301990037240883,"{'r1': 6, 'ad': 13, 'limad': 8, 'wmean': 4, 'mc_ratio': 1.13}"
329,MS,1.6492241339770182,"{'r1': 14, 'ad': 30, 'limad': 2, 'wmean': 6, 'mc_ratio': 1.04}"
330,MOS,1.3194291836913519,"{'r1': 7, 'ad': 29, 'limad': 13, 'wmean': 12, 'mc_ratio': 1.19}"
331,MSI,1.3949725399251318,"{'r1': 7, 'ad': 28, 'limad': 5, 'wmean': 6, 'mc_ratio': 1.09}"
332,MSCI,1.3924906014123426,"{'r1': 9, 'ad': 7, 'limad': 5, 'wmean': 10, 'mc_ratio': 1.04}"
333,NDAQ,1.2616955361945459,"{'r1': 5, 'ad': 13, 'limad': 7, 'wmean': 9, 'mc_ratio': 1.02}"
334,NTAP,2.0797544770236436,"{'r1': 6, 'ad': 8, 'limad': 10, 'wmean': 11, 'mc_ratio': 1.03}"
335,NFLX,1.656297591104773,"{'r1': 15, 'ad': 21, 'limad': 2, 'wmean': 9, 'mc_ratio': 1.03}"
336,NEM,1.5217962239220373,"{'r1': 11, 'ad': 19, 'limad': 6, 'wmean': 3, 'mc_ratio': 1.03}"
337,NWSA,1.4468137679343906,"{'r1': 13, 'ad': 30, 'limad': 11, 'wmean': 8, 'mc_ratio': 1.4}"
338,NWS,1.5151371657780004,"{'r1': 15, 'ad': 23, 'limad': 11, 'wmean': 8, 'mc_ratio': 1.04}"
339,NEE,1.3248488545962318,"{'r1': 15, 'ad': 24, 'limad': 9, 'wmean': 12, 'mc_ratio': 1.42}"
340,NKE,1.4001334193044528,"{'r1': 6, 'ad': 16, 'limad': 18, 'wmean': 11, 'mc_ratio': 1.44}"
341,NI,1.1674409120259628,"{'r1': 6, 'ad': 29, 'limad': 12, 'wmean': 5, 'mc_ratio': 1.43}"
342,NDSN,1.2454809108182279,"{'r1': 14, 'ad': 19, 'limad': 7, 'wmean': 9, 'mc_ratio': 1.03}"
343,NSC,1.2833043335987648,"{'r1': 14, 'ad': 23, 'limad': 13, 'wmean': 3, 'mc_ratio': 1.17}"
344,NTRS,1.5000342865270873,"{'r1': 9, 'ad': 17, 'limad': 6, 'wmean': 11, 'mc_ratio': 1.04}"
345,NOC,1.3100493206595527,"{'r1': 7, 'ad': 12, 'limad': 17, 'wmean': 4, 'mc_ratio': 1.01}"
346,NCLH,2.6802030493681537,"{'r1': 13, 'ad': 18, 'limad': 8, 'wmean': 11, 'mc_ratio': 1.17}"
347,NRG,1.5901383791613137,"{'r1': 5, 'ad': 29, 'limad': 6, 'wmean': 6, 'mc_ratio': 1.08}"
348,NUE,1.2918654193892543,"{'r1': 12, 'ad': 7, 'limad': 12, 'wmean': 10, 'mc_ratio': 1.04}"
349,NVDA,2.8597282051572286,"{'r1': 7, 'ad': 12, 'limad': 6, 'wmean': 12, 'mc_ratio': 1.1400000000000001}"
350,NVR,1.3651951988628817,"{'r1': 14, 'ad': 28, 'limad': 12, 'wmean': 7, 'mc_ratio': 1.02}"
351,NXPI,1.4168603544412361,"{'r1': 15, 'ad': 19, 'limad': 9, 'wmean': 11, 'mc_ratio': 1.03}"
352,ORLY,1.4122131769288084,"{'r1': 6, 'ad': 10, 'limad': 16, 'wmean': 6, 'mc_ratio': 1.5}"
353,OXY,1.1704651216861528,"{'r1': 6, 'ad': 21, 'limad': 19, 'wmean': 8, 'mc_ratio': 1.29}"
354,ODFL,1.4568107941136084,"{'r1': 11, 'ad': 14, 'limad': 14, 'wmean': 3, 'mc_ratio': 1.03}"
355,OMC,1.1726274179174991,"{'r1': 15, 'ad': 30, 'limad': 17, 'wmean': 4, 'mc_ratio': 1.3599999999999999}"
356,ON,1.411660747798178,"{'r1': 6, 'ad': 23, 'limad': 19, 'wmean': 9, 'mc_ratio': 1.05}"
357,OKE,1.414721603284597,"{'r1': 6, 'ad': 19, 'limad': 14, 'wmean': 9, 'mc_ratio': 1.49}"
358,ORCL,1.864642341698288,"{'r1': 5, 'ad': 22, 'limad': 11, 'wmean': 8, 'mc_ratio': 1.1}"
359,OTIS,1.2359002649873827,"{'r1': 13, 'ad': 30, 'limad': 3, 'wmean': 3, 'mc_ratio': 1.02}"
360,PCAR,1.7702238202536875,"{'r1': 15, 'ad': 9, 'limad': 20, 'wmean': 11, 'mc_ratio': 1.03}"
361,PKG,1.4347906444212595,"{'r1': 6, 'ad': 29, 'limad': 4, 'wmean': 3, 'mc_ratio': 1.38}"
362,PLTR,2.409257216187457,"{'r1': 15, 'ad': 16, 'limad': 12, 'wmean': 11, 'mc_ratio': 1.46}"
363,PANW,1.7897533200178315,"{'r1': 11, 'ad': 22, 'limad': 4, 'wmean': 3, 'mc_ratio': 1.05}"
364,PARA,1.7325434872520291,"{'r1': 5, 'ad': 18, 'limad': 7, 'wmean': 9, 'mc_ratio': 1.01}"
365,PH,1.472831855189244,"{'r1': 15, 'ad': 7, 'limad': 2, 'wmean': 9, 'mc_ratio': 1.06}"
366,PAYX,1.3596491604061984,"{'r1': 5, 'ad': 10, 'limad': 19, 'wmean': 5, 'mc_ratio': 1.03}"
367,PAYC,1.6696333311770128,"{'r1': 11, 'ad': 29, 'limad': 2, 'wmean': 12, 'mc_ratio': 1.28}"
368,PYPL,1.3299448390040798,"{'r1': 7, 'ad': 18, 'limad': 11, 'wmean': 6, 'mc_ratio': 1.01}"
369,PNR,1.7011171760173704,"{'r1': 9, 'ad': 21, 'limad': 8, 'wmean': 11, 'mc_ratio': 1.05}"
370,PEP,1.2549700027608568,"{'r1': 5, 'ad': 5, 'limad': 17, 'wmean': 8, 'mc_ratio': 1.01}"
371,PFE,1.2130173631190566,"{'r1': 9, 'ad': 12, 'limad': 17, 'wmean': 6, 'mc_ratio': 1.02}"
372,PCG,1.2272487525005948,"{'r1': 5, 'ad': 17, 'limad': 2, 'wmean': 7, 'mc_ratio': 1.04}"
373,PM,1.443050895714502,"{'r1': 5, 'ad': 27, 'limad': 9, 'wmean': 6, 'mc_ratio': 1.04}"
374,PSX,1.428167249757417,"{'r1': 7, 'ad': 27, 'limad': 8, 'wmean': 7, 'mc_ratio': 1.04}"
375,PNW,1.275763579437321,"{'r1': 5, 'ad': 26, 'limad': 2, 'wmean': 4, 'mc_ratio': 1.01}"
376,PNC,1.3764368513685368,"{'r1': 11, 'ad': 20, 'limad': 6, 'wmean': 11, 'mc_ratio': 1.06}"
377,POOL,1.307773407362286,"{'r1': 9, 'ad': 16, 'limad': 14, 'wmean': 12, 'mc_ratio': 1.03}"
378,PPG,1.2554560191876927,"{'r1': 15, 'ad': 9, 'limad': 16, 'wmean': 10, 'mc_ratio': 1.06}"
379,PPL,1.3254538256489459,"{'r1': 5, 'ad': 24, 'limad': 6, 'wmean': 9, 'mc_ratio': 1.03}"
380,PFG,1.4930350629004085,"{'r1': 5, 'ad': 8, 'limad': 16, 'wmean': 4, 'mc_ratio': 1.34}"
381,PG,1.2341024237088987,"{'r1': 6, 'ad': 24, 'limad': 16, 'wmean': 10, 'mc_ratio': 1.34}"
382,PGR,1.4068116630415728,"{'r1': 15, 'ad': 18, 'limad': 15, 'wmean': 12, 'mc_ratio': 1.25}"
383,PLD,1.2986928734900212,"{'r1': 5, 'ad': 17, 'limad': 18, 'wmean': 5, 'mc_ratio': 1.28}"
384,PRU,1.5498016072753686,"{'r1': 5, 'ad': 23, 'limad': 5, 'wmean': 6, 'mc_ratio': 1.03}"
385,PEG,1.4468902281129756,"{'r1': 10, 'ad': 28, 'limad': 10, 'wmean': 12, 'mc_ratio': 1.05}"
386,PTC,1.2203291160129282,"{'r1': 5, 'ad': 20, 'limad': 12, 'wmean': 11, 'mc_ratio': 1.03}"
387,PSA,1.3287821492451084,"{'r1': 15, 'ad': 19, 'limad': 12, 'wmean': 4, 'mc_ratio': 1.45}"
388,PHM,1.8150651354109566,"{'r1': 10, 'ad': 28, 'limad': 8, 'wmean': 10, 'mc_ratio': 1.1}"
389,QRVO,1.2001304777386264,"{'r1': 10, 'ad': 18, 'limad': 20, 'wmean': 7, 'mc_ratio': 1.02}"
390,PWR,1.6610340275359619,"{'r1': 15, 'ad': 10, 'limad': 20, 'wmean': 12, 'mc_ratio': 1.43}"
391,QCOM,1.409348283552569,"{'r1': 15, 'ad': 19, 'limad': 17, 'wmean': 5, 'mc_ratio': 1.04}"
392,DGX,1.2686352510048893,"{'r1': 13, 'ad': 9, 'limad': 11, 'wmean': 8, 'mc_ratio': 1.03}"
393,RL,1.896050025095665,"{'r1': 13, 'ad': 6, 'limad': 20, 'wmean': 12, 'mc_ratio': 1.22}"
394,RJF,1.8831582187812408,"{'r1': 15, 'ad': 10, 'limad': 17, 'wmean': 12, 'mc_ratio': 1.04}"
395,RTX,1.3628304474436215,"{'r1': 5, 'ad': 20, 'limad': 17, 'wmean': 6, 'mc_ratio': 1.3}"
396,O,1.269792131998388,"{'r1': 14, 'ad': 10, 'limad': 15, 'wmean': 11, 'mc_ratio': 1.02}"
397,REG,1.3495846196628518,"{'r1': 13, 'ad': 5, 'limad': 13, 'wmean': 11, 'mc_ratio': 1.01}"
398,REGN,1.419080891424244,"{'r1': 6, 'ad': 11, 'limad': 5, 'wmean': 4, 'mc_ratio': 1.23}"
399,RF,1.7473873328302374,"{'r1': 13, 'ad': 7, 'limad': 10, 'wmean': 8, 'mc_ratio': 1.05}"
400,RSG,1.3314390000817993,"{'r1': 15, 'ad': 29, 'limad': 6, 'wmean': 11, 'mc_ratio': 1.45}"
401,RMD,1.258625160743467,"{'r1': 8, 'ad': 25, 'limad': 17, 'wmean': 6, 'mc_ratio': 1.25}"
402,RVTY,1.1462106415042501,"{'r1': 7, 'ad': 28, 'limad': 6, 'wmean': 3, 'mc_ratio': 1.12}"
403,ROK,1.160542070789745,"{'r1': 8, 'ad': 16, 'limad': 19, 'wmean': 7, 'mc_ratio': 1.3}"
404,ROL,1.3678490282271232,"{'r1': 8, 'ad': 15, 'limad': 14, 'wmean': 12, 'mc_ratio': 1.06}"
405,ROP,1.0722774084112439,"{'r1': 7, 'ad': 25, 'limad': 11, 'wmean': 9, 'mc_ratio': 1.01}"
406,ROST,1.3258041785192956,"{'r1': 7, 'ad': 12, 'limad': 14, 'wmean': 4, 'mc_ratio': 1.01}"
407,RCL,2.6616238952906768,"{'r1': 9, 'ad': 9, 'limad': 12, 'wmean': 4, 'mc_ratio': 1.06}"
408,SPGI,1.2360283624626023,"{'r1': 13, 'ad': 13, 'limad': 9, 'wmean': 10, 'mc_ratio': 1.3}"
409,CRM,1.7656933084722002,"{'r1': 15, 'ad': 7, 'limad': 11, 'wmean': 10, 'mc_ratio': 1.04}"
410,SBAC,1.3626574725720861,"{'r1': 7, 'ad': 29, 'limad': 18, 'wmean': 3, 'mc_ratio': 1.03}"
411,SLB,1.4591843490084087,"{'r1': 5, 'ad': 17, 'limad': 13, 'wmean': 11, 'mc_ratio': 1.05}"
412,STX,1.4391283915218644,"{'r1': 14, 'ad': 7, 'limad': 14, 'wmean': 4, 'mc_ratio': 1.05}"
413,SRE,1.223016908636469,"{'r1': 6, 'ad': 26, 'limad': 11, 'wmean': 7, 'mc_ratio': 1.02}"
414,NOW,1.5658680091752861,"{'r1': 9, 'ad': 25, 'limad': 12, 'wmean': 11, 'mc_ratio': 1.31}"
415,SHW,1.8152711974493232,"{'r1': 15, 'ad': 30, 'limad': 8, 'wmean': 10, 'mc_ratio': 1.06}"
416,SPG,1.4048088038053774,"{'r1': 6, 'ad': 10, 'limad': 4, 'wmean': 4, 'mc_ratio': 1.32}"
417,SWKS,1.3531524766823018,"{'r1': 5, 'ad': 28, 'limad': 17, 'wmean': 3, 'mc_ratio': 1.34}"
418,SJM,1.1459919844370725,"{'r1': 7, 'ad': 23, 'limad': 19, 'wmean': 3, 'mc_ratio': 1.11}"
419,SW,,
420,SNA,1.4405944512369213,"{'r1': 7, 'ad': 8, 'limad': 12, 'wmean': 12, 'mc_ratio': 1.04}"
421,SOLV,,
422,SO,1.2425049407629933,"{'r1': 11, 'ad': 24, 'limad': 9, 'wmean': 8, 'mc_ratio': 1.42}"
423,LUV,1.7942664103004076,"{'r1': 6, 'ad': 21, 'limad': 20, 'wmean': 12, 'mc_ratio': 1.11}"
424,SWK,1.5819718217901457,"{'r1': 13, 'ad': 10, 'limad': 13, 'wmean': 11, 'mc_ratio': 1.08}"
425,SBUX,1.0800779223522523,"{'r1': 6, 'ad': 17, 'limad': 19, 'wmean': 8, 'mc_ratio': 1.49}"
426,STT,1.3967969667488782,"{'r1': 5, 'ad': 8, 'limad': 5, 'wmean': 10, 'mc_ratio': 1.2}"
427,STLD,1.5339812780287703,"{'r1': 9, 'ad': 28, 'limad': 13, 'wmean': 9, 'mc_ratio': 1.04}"
428,STE,1.3347310810521398,"{'r1': 13, 'ad': 10, 'limad': 14, 'wmean': 7, 'mc_ratio': 1.47}"
429,SYK,1.3480472299293316,"{'r1': 12, 'ad': 28, 'limad': 9, 'wmean': 11, 'mc_ratio': 1.4100000000000001}"
430,SMCI,4.866749911167337,"{'r1': 13, 'ad': 24, 'limad': 18, 'wmean': 12, 'mc_ratio': 1.3599999999999999}"
431,SYF,1.7834790904194964,"{'r1': 6, 'ad': 9, 'limad': 4, 'wmean': 10, 'mc_ratio': 1.1400000000000001}"
432,SNPS,1.5668093786948167,"{'r1': 7, 'ad': 26, 'limad': 6, 'wmean': 12, 'mc_ratio': 1.03}"
433,SYY,1.1695617134419238,"{'r1': 10, 'ad': 22, 'limad': 12, 'wmean': 8, 'mc_ratio': 1.2}"
434,TMUS,1.466618955318326,"{'r1': 9, 'ad': 28, 'limad': 13, 'wmean': 10, 'mc_ratio': 1.05}"
