,tickers,best_value,best_param
279,KLAC,1.6714846293147594,"{'r1': 10, 'ad': 2, 'limad': 41, 'wmean': 5}"
280,KHC,1.6063212088125076,"{'r1': 7, 'ad': 5, 'limad': 23, 'wmean': 9}"
281,KR,1.0754026438394142,"{'r1': 13, 'ad': 21, 'limad': 23, 'wmean': 7}"
282,LHX,1.3298877663688475,"{'r1': 5, 'ad': 6, 'limad': 30, 'wmean': 4}"
283,LH,1.2542990291201852,"{'r1': 7, 'ad': 28, 'limad': 18, 'wmean': 10}"
284,LRCX,1.2809848828392971,"{'r1': 16, 'ad': 17, 'limad': 10, 'wmean': 4}"
285,LW,1.4580943611408923,"{'r1': 7, 'ad': 5, 'limad': 2, 'wmean': 9}"
286,LVS,1.13983204535098,"{'r1': 19, 'ad': 8, 'limad': 3, 'wmean': 8}"
287,LDOS,1.3407355794515203,"{'r1': 26, 'ad': 5, 'limad': 6, 'wmean': 10}"
288,LEN,1.4589746708668732,"{'r1': 30, 'ad': 27, 'limad': 13, 'wmean': 10}"
289,LIN,1.3310628305432983,"{'r1': 5, 'ad': 24, 'limad': 12, 'wmean': 10}"
290,LYV,1.3970996271746492,"{'r1': 8, 'ad': 10, 'limad': 21, 'wmean': 4}"
291,LKQ,1.202006632260984,"{'r1': 2, 'ad': 24, 'limad': 15, 'wmean': 5}"
292,LMT,1.4481260007970156,"{'r1': 3, 'ad': 15, 'limad': 16, 'wmean': 7}"
293,L,1.1475606013474156,"{'r1': 21, 'ad': 7, 'limad': 6, 'wmean': 10}"
294,LOW,1.110945248443484,"{'r1': 6, 'ad': 17, 'limad': 26, 'wmean': 5}"
295,LULU,1.6524745512954098,"{'r1': 4, 'ad': 8, 'limad': 24, 'wmean': 5}"
296,LYB,1.1580302737136632,"{'r1': 4, 'ad': 21, 'limad': 19, 'wmean': 7}"
297,MTB,1.0676015124992615,"{'r1': 2, 'ad': 4, 'limad': 66, 'wmean': 10}"
298,MRO,1.1176472640562876,"{'r1': 30, 'ad': 2, 'limad': 67, 'wmean': 8}"
299,MPC,1.9634528520815995,"{'r1': 3, 'ad': 26, 'limad': 6, 'wmean': 4}"
300,MKTX,1.5802589790420194,"{'r1': 21, 'ad': 4, 'limad': 26, 'wmean': 10}"
301,MAR,1.4790745649187003,"{'r1': 5, 'ad': 5, 'limad': 18, 'wmean': 8}"
302,MMC,1.213208936166217,"{'r1': 7, 'ad': 22, 'limad': 11, 'wmean': 10}"
303,MLM,1.3524600935144424,"{'r1': 29, 'ad': 8, 'limad': 32, 'wmean': 9}"
304,MAS,1.5179520088404033,"{'r1': 21, 'ad': 28, 'limad': 15, 'wmean': 9}"
305,MA,1.2446792653619827,"{'r1': 3, 'ad': 8, 'limad': 14, 'wmean': 4}"
306,MTCH,1.309918358715679,"{'r1': 15, 'ad': 4, 'limad': 56, 'wmean': 8}"
307,MKC,1.3856763596319426,"{'r1': 5, 'ad': 23, 'limad': 18, 'wmean': 10}"
308,MCD,1.4136558476713186,"{'r1': 5, 'ad': 7, 'limad': 15, 'wmean': 7}"
309,MCK,1.4955633115524216,"{'r1': 4, 'ad': 2, 'limad': 56, 'wmean': 10}"
310,MDT,1.230044063646925,"{'r1': 26, 'ad': 7, 'limad': 27, 'wmean': 4}"
311,MRK,1.348769450419761,"{'r1': 12, 'ad': 5, 'limad': 27, 'wmean': 10}"
312,META,1.7095519649686373,"{'r1': 5, 'ad': 13, 'limad': 36, 'wmean': 7}"
313,MET,1.4366158539574052,"{'r1': 6, 'ad': 4, 'limad': 25, 'wmean': 9}"
314,MTD,1.2297723550025639,"{'r1': 30, 'ad': 8, 'limad': 10, 'wmean': 7}"
315,MGM,1.66866305504998,"{'r1': 2, 'ad': 2, 'limad': 44, 'wmean': 5}"
316,MCHP,1.40759497570582,"{'r1': 29, 'ad': 9, 'limad': 5, 'wmean': 4}"
317,MU,1.4880486538393582,"{'r1': 3, 'ad': 9, 'limad': 28, 'wmean': 4}"
318,MSFT,1.2298507254551256,"{'r1': 8, 'ad': 16, 'limad': 5, 'wmean': 7}"
319,MAA,1.187851275860733,"{'r1': 2, 'ad': 10, 'limad': 39, 'wmean': 5}"
320,MRNA,1.3854173538927677,"{'r1': 5, 'ad': 24, 'limad': 31, 'wmean': 6}"
321,MHK,1.1088980845817171,"{'r1': 7, 'ad': 24, 'limad': 38, 'wmean': 6}"
322,MOH,1.2288436192671173,"{'r1': 30, 'ad': 7, 'limad': 21, 'wmean': 8}"
323,TAP,1.2630578693496703,"{'r1': 30, 'ad': 3, 'limad': 30, 'wmean': 4}"
324,MDLZ,1.374203790208226,"{'r1': 8, 'ad': 23, 'limad': 18, 'wmean': 10}"
325,MPWR,1.813108717169389,"{'r1': 8, 'ad': 7, 'limad': 19, 'wmean': 5}"
326,MNST,1.1931979976995264,"{'r1': 8, 'ad': 25, 'limad': 18, 'wmean': 10}"
327,MCO,1.8060602509181307,"{'r1': 7, 'ad': 25, 'limad': 15, 'wmean': 10}"
328,MS,1.7326128828226544,"{'r1': 2, 'ad': 8, 'limad': 6, 'wmean': 5}"
329,MOS,1.537893210258897,"{'r1': 10, 'ad': 18, 'limad': 14, 'wmean': 9}"
330,MSI,1.3247268015329905,"{'r1': 4, 'ad': 25, 'limad': 2, 'wmean': 5}"
331,MSCI,1.5075498935930898,"{'r1': 9, 'ad': 3, 'limad': 19, 'wmean': 10}"
332,NDAQ,1.4323185098397633,"{'r1': 15, 'ad': 8, 'limad': 13, 'wmean': 10}"
333,NTAP,1.293611851821235,"{'r1': 6, 'ad': 8, 'limad': 17, 'wmean': 9}"
334,NFLX,2.411454605924036,"{'r1': 30, 'ad': 2, 'limad': 28, 'wmean': 8}"
335,NEM,1.4805091634817173,"{'r1': 10, 'ad': 2, 'limad': 22, 'wmean': 5}"
336,NWSA,1.2915672527595168,"{'r1': 2, 'ad': 8, 'limad': 14, 'wmean': 5}"
337,NWS,1.2540881656979592,"{'r1': 28, 'ad': 2, 'limad': 33, 'wmean': 7}"
338,NEE,1.589594406905522,"{'r1': 6, 'ad': 17, 'limad': 10, 'wmean': 4}"
339,NKE,1.1719541139470104,"{'r1': 5, 'ad': 19, 'limad': 28, 'wmean': 8}"
340,NI,1.0562049728896044,"{'r1': 2, 'ad': 9, 'limad': 42, 'wmean': 6}"
341,NDSN,1.234463764737706,"{'r1': 4, 'ad': 24, 'limad': 20, 'wmean': 4}"
342,NSC,1.3339144821422642,"{'r1': 28, 'ad': 28, 'limad': 18, 'wmean': 10}"
343,NTRS,1.192225215048838,"{'r1': 4, 'ad': 28, 'limad': 19, 'wmean': 9}"
344,NOC,1.1534428552297271,"{'r1': 3, 'ad': 5, 'limad': 2, 'wmean': 8}"
345,NCLH,2.5403110950182484,"{'r1': 16, 'ad': 14, 'limad': 2, 'wmean': 4}"
346,NRG,1.6643815256497538,"{'r1': 22, 'ad': 23, 'limad': 11, 'wmean': 6}"
347,NUE,2.5984690033729607,"{'r1': 5, 'ad': 3, 'limad': 25, 'wmean': 10}"
348,NVDA,2.546710996460017,"{'r1': 29, 'ad': 25, 'limad': 12, 'wmean': 8}"
349,NVR,1.1353071236036245,"{'r1': 27, 'ad': 3, 'limad': 74, 'wmean': 4}"
350,NXPI,1.3584938920395855,"{'r1': 9, 'ad': 7, 'limad': 32, 'wmean': 10}"
351,ORLY,1.3533472818604004,"{'r1': 4, 'ad': 12, 'limad': 14, 'wmean': 6}"
352,OXY,1.1077805172964525,"{'r1': 10, 'ad': 9, 'limad': 36, 'wmean': 8}"
353,ODFL,1.5268383167152653,"{'r1': 29, 'ad': 7, 'limad': 21, 'wmean': 9}"
354,OMC,1.3297949957916202,"{'r1': 25, 'ad': 21, 'limad': 13, 'wmean': 8}"
355,ON,1.1129498101268738,"{'r1': 8, 'ad': 4, 'limad': 74, 'wmean': 5}"
356,OKE,1.215858257340858,"{'r1': 8, 'ad': 8, 'limad': 14, 'wmean': 8}"
357,ORCL,1.8500541478025698,"{'r1': 4, 'ad': 16, 'limad': 20, 'wmean': 4}"
358,OTIS,1.2357648185383217,"{'r1': 15, 'ad': 18, 'limad': 18, 'wmean': 8}"
359,PCAR,1.7518875952279056,"{'r1': 20, 'ad': 4, 'limad': 35, 'wmean': 10}"
360,PKG,1.2269393504787482,"{'r1': 24, 'ad': 2, 'limad': 78, 'wmean': 10}"
361,PANW,1.4879516096944319,"{'r1': 21, 'ad': 8, 'limad': 26, 'wmean': 10}"
362,PARA,1.2415658511335397,"{'r1': 16, 'ad': 7, 'limad': 42, 'wmean': 8}"
363,PH,1.394832620986531,"{'r1': 3, 'ad': 10, 'limad': 22, 'wmean': 6}"
364,PAYX,1.6060573661651025,"{'r1': 6, 'ad': 24, 'limad': 11, 'wmean': 4}"
365,PAYC,1.5992204017045402,"{'r1': 3, 'ad': 21, 'limad': 11, 'wmean': 6}"
366,PYPL,1.1835449393535218,"{'r1': 16, 'ad': 18, 'limad': 49, 'wmean': 6}"
367,PNR,1.2788822814681708,"{'r1': 29, 'ad': 18, 'limad': 24, 'wmean': 7}"
368,PEP,1.139754613429204,"{'r1': 9, 'ad': 24, 'limad': 20, 'wmean': 4}"
369,PFE,1.2313769806265116,"{'r1': 6, 'ad': 10, 'limad': 16, 'wmean': 9}"
370,PCG,1.1707539561859417,"{'r1': 3, 'ad': 4, 'limad': 62, 'wmean': 4}"
371,PM,1.39761864277445,"{'r1': 6, 'ad': 11, 'limad': 23, 'wmean': 10}"
372,PSX,2.3405642353436042,"{'r1': 4, 'ad': 20, 'limad': 10, 'wmean': 7}"
373,PNW,1.4586083625966138,"{'r1': 6, 'ad': 17, 'limad': 12, 'wmean': 7}"
374,PXD,1.3790936115821546,"{'r1': 2, 'ad': 18, 'limad': 11, 'wmean': 4}"
375,PNC,1.3072171786622442,"{'r1': 30, 'ad': 4, 'limad': 43, 'wmean': 10}"
376,POOL,1.3379572986257222,"{'r1': 2, 'ad': 6, 'limad': 38, 'wmean': 4}"
377,PPG,1.29561252282815,"{'r1': 8, 'ad': 9, 'limad': 28, 'wmean': 10}"
378,PPL,1.3826205085078758,"{'r1': 6, 'ad': 22, 'limad': 2, 'wmean': 9}"
379,PFG,1.690527146973546,"{'r1': 2, 'ad': 10, 'limad': 15, 'wmean': 9}"
380,PG,1.3843525166003352,"{'r1': 8, 'ad': 27, 'limad': 10, 'wmean': 10}"
381,PGR,1.232981830985473,"{'r1': 17, 'ad': 6, 'limad': 10, 'wmean': 4}"
382,PLD,1.2732351503884227,"{'r1': 10, 'ad': 14, 'limad': 20, 'wmean': 4}"
383,PRU,1.5040639851030395,"{'r1': 4, 'ad': 6, 'limad': 21, 'wmean': 10}"
384,PEG,1.319857871563576,"{'r1': 8, 'ad': 26, 'limad': 8, 'wmean': 8}"
385,PTC,1.2917661066984458,"{'r1': 29, 'ad': 9, 'limad': 15, 'wmean': 9}"
386,PSA,1.5002317807858265,"{'r1': 3, 'ad': 10, 'limad': 20, 'wmean': 4}"
387,PHM,1.8366113807235065,"{'r1': 24, 'ad': 14, 'limad': 14, 'wmean': 9}"
388,QRVO,1.2267160425689543,"{'r1': 10, 'ad': 6, 'limad': 47, 'wmean': 10}"
389,PWR,1.1770555795348052,"{'r1': 15, 'ad': 15, 'limad': 25, 'wmean': 6}"
390,QCOM,1.640448019008405,"{'r1': 4, 'ad': 7, 'limad': 35, 'wmean': 4}"
391,DGX,1.1369105800987427,"{'r1': 29, 'ad': 27, 'limad': 2, 'wmean': 4}"
392,RL,1.1423419624258024,"{'r1': 24, 'ad': 9, 'limad': 18, 'wmean': 9}"
393,RJF,1.519969665130399,"{'r1': 4, 'ad': 3, 'limad': 29, 'wmean': 5}"
394,RTX,1.0741515391190308,"{'r1': 28, 'ad': 30, 'limad': 16, 'wmean': 7}"
395,O,1.2676428414742213,"{'r1': 6, 'ad': 23, 'limad': 19, 'wmean': 7}"
396,REG,1.1808759895882008,"{'r1': 23, 'ad': 20, 'limad': 18, 'wmean': 10}"
397,REGN,1.3425312633084336,"{'r1': 6, 'ad': 14, 'limad': 17, 'wmean': 9}"
398,RF,1.4492096796277774,"{'r1': 13, 'ad': 10, 'limad': 13, 'wmean': 8}"
399,RSG,1.301641221319473,"{'r1': 6, 'ad': 4, 'limad': 23, 'wmean': 8}"
400,RMD,1.117034609320656,"{'r1': 8, 'ad': 8, 'limad': 47, 'wmean': 10}"
401,RVTY,1.3590259463660617,"{'r1': 3, 'ad': 6, 'limad': 41, 'wmean': 6}"
402,RHI,1.1281039195024298,"{'r1': 30, 'ad': 5, 'limad': 36, 'wmean': 10}"
403,ROK,1.366552796634914,"{'r1': 7, 'ad': 24, 'limad': 8, 'wmean': 9}"
404,ROL,1.2810685527178247,"{'r1': 8, 'ad': 18, 'limad': 10, 'wmean': 7}"
405,ROP,1.2813399307273095,"{'r1': 5, 'ad': 25, 'limad': 13, 'wmean': 9}"
406,ROST,1.2169741991691434,"{'r1': 20, 'ad': 17, 'limad': 9, 'wmean': 10}"
407,RCL,2.93779773018656,"{'r1': 11, 'ad': 27, 'limad': 6, 'wmean': 10}"
408,SPGI,1.2480143564493889,"{'r1': 28, 'ad': 12, 'limad': 5, 'wmean': 10}"
409,CRM,1.9635148431859701,"{'r1': 2, 'ad': 7, 'limad': 18, 'wmean': 7}"
410,SBAC,1.4573591046504237,"{'r1': 7, 'ad': 28, 'limad': 17, 'wmean': 5}"
411,SLB,1.6362829746367533,"{'r1': 14, 'ad': 3, 'limad': 26, 'wmean': 8}"
412,STX,1.5655590877320524,"{'r1': 27, 'ad': 6, 'limad': 14, 'wmean': 4}"
413,SRE,1.3866355634699914,"{'r1': 2, 'ad': 16, 'limad': 14, 'wmean': 4}"
414,NOW,1.3369080327856742,"{'r1': 5, 'ad': 9, 'limad': 7, 'wmean': 10}"
415,SHW,1.6384457494908842,"{'r1': 11, 'ad': 25, 'limad': 14, 'wmean': 10}"
416,SPG,1.4891964160789322,"{'r1': 30, 'ad': 11, 'limad': 15, 'wmean': 10}"
417,SWKS,1.2593612161891532,"{'r1': 15, 'ad': 4, 'limad': 60, 'wmean': 9}"
418,SJM,1.1745822402389179,"{'r1': 9, 'ad': 7, 'limad': 10, 'wmean': 7}"
419,SNA,1.19868966522115,"{'r1': 22, 'ad': 16, 'limad': 10, 'wmean': 5}"
420,SO,1.2461233151825164,"{'r1': 7, 'ad': 14, 'limad': 11, 'wmean': 6}"
421,LUV,1.5886825850691584,"{'r1': 7, 'ad': 2, 'limad': 60, 'wmean': 10}"
422,SWK,1.0,"{'r1': 28, 'ad': 20, 'limad': 84, 'wmean': 7}"
423,SBUX,1.0974127305134576,"{'r1': 13, 'ad': 25, 'limad': 50, 'wmean': 4}"
424,STT,1.319817649008287,"{'r1': 18, 'ad': 3, 'limad': 30, 'wmean': 10}"
425,STLD,2.0535267349190405,"{'r1': 2, 'ad': 5, 'limad': 7, 'wmean': 5}"
426,STE,1.2840773143203268,"{'r1': 4, 'ad': 9, 'limad': 12, 'wmean': 8}"
427,SYK,1.3175912995383627,"{'r1': 30, 'ad': 7, 'limad': 8, 'wmean': 10}"
428,SYF,1.2729391031870314,"{'r1': 27, 'ad': 4, 'limad': 56, 'wmean': 10}"
429,SNPS,1.6378879004771476,"{'r1': 5, 'ad': 20, 'limad': 3, 'wmean': 7}"
430,SYY,1.2423653393463392,"{'r1': 9, 'ad': 23, 'limad': 14, 'wmean': 5}"
431,TMUS,1.5457051425431199,"{'r1': 3, 'ad': 3, 'limad': 49, 'wmean': 9}"
432,TROW,1.1374324720547604,"{'r1': 14, 'ad': 23, 'limad': 38, 'wmean': 7}"
433,TTWO,1.3431638486533855,"{'r1': 27, 'ad': 23, 'limad': 9, 'wmean': 4}"
434,TPR,1.5011853349379387,"{'r1': 10, 'ad': 24, 'limad': 15, 'wmean': 6}"
435,TRGP,1.48518840499417,"{'r1': 2, 'ad': 15, 'limad': 21, 'wmean': 6}"
436,TGT,1.3035170262916618,"{'r1': 19, 'ad': 27, 'limad': 10, 'wmean': 4}"
437,TEL,1.282214869360444,"{'r1': 28, 'ad': 9, 'limad': 22, 'wmean': 8}"
438,TDY,1.3256825537407388,"{'r1': 8, 'ad': 2, 'limad': 41, 'wmean': 4}"
439,TFX,1.364436979164263,"{'r1': 4, 'ad': 9, 'limad': 24, 'wmean': 4}"
440,TER,1.3099582077574918,"{'r1': 10, 'ad': 3, 'limad': 41, 'wmean': 6}"
441,TSLA,2.0366992455649404,"{'r1': 16, 'ad': 12, 'limad': 26, 'wmean': 9}"
442,TXN,1.0289166685939544,"{'r1': 3, 'ad': 12, 'limad': 48, 'wmean': 6}"
443,TXT,1.016664576381313,"{'r1': 22, 'ad': 13, 'limad': 35, 'wmean': 6}"
444,TMO,1.16107026405554,"{'r1': 2, 'ad': 22, 'limad': 27, 'wmean': 5}"
445,TJX,1.1332951337518333,"{'r1': 29, 'ad': 16, 'limad': 5, 'wmean': 7}"
446,TSCO,1.0893570325399835,"{'r1': 18, 'ad': 25, 'limad': 17, 'wmean': 9}"
447,TT,1.7172481231490018,"{'r1': 4, 'ad': 13, 'limad': 13, 'wmean': 5}"
448,TDG,1.7417762456200296,"{'r1': 6, 'ad': 6, 'limad': 18, 'wmean': 7}"
449,TRV,1.3939786583186116,"{'r1': 10, 'ad': 8, 'limad': 25, 'wmean': 8}"
450,TRMB,1.3803484368121008,"{'r1': 7, 'ad': 10, 'limad': 27, 'wmean': 7}"
451,TFC,1.2685571911190099,"{'r1': 16, 'ad': 28, 'limad': 14, 'wmean': 10}"
452,TYL,1.3603755792555399,"{'r1': 2, 'ad': 21, 'limad': 14, 'wmean': 9}"
453,TSN,1.047128833713591,"{'r1': 6, 'ad': 22, 'limad': 35, 'wmean': 5}"
454,USB,1.1983803279100789,"{'r1': 17, 'ad': 7, 'limad': 40, 'wmean': 8}"
455,UBER,2.1712789448249987,"{'r1': 28, 'ad': 8, 'limad': 24, 'wmean': 6}"
456,UDR,1.2001009915368221,"{'r1': 30, 'ad': 6, 'limad': 37, 'wmean': 10}"
457,ULTA,1.6237706116027455,"{'r1': 9, 'ad': 25, 'limad': 9, 'wmean': 8}"
458,UNP,1.2166188372525,"{'r1': 28, 'ad': 10, 'limad': 25, 'wmean': 9}"
459,UAL,1.5184988192327766,"{'r1': 8, 'ad': 2, 'limad': 15, 'wmean': 9}"
460,UPS,1.165057732428771,"{'r1': 14, 'ad': 30, 'limad': 16, 'wmean': 10}"
461,URI,2.134017356735494,"{'r1': 7, 'ad': 25, 'limad': 9, 'wmean': 9}"
462,UNH,1.1828389463142817,"{'r1': 16, 'ad': 5, 'limad': 41, 'wmean': 10}"
463,UHS,1.676634276673411,"{'r1': 27, 'ad': 18, 'limad': 6, 'wmean': 10}"
464,VLO,1.4143715550146456,"{'r1': 5, 'ad': 7, 'limad': 14, 'wmean': 7}"
465,VTR,1.513716593571485,"{'r1': 13, 'ad': 19, 'limad': 5, 'wmean': 5}"
466,VLTO,,
467,VRSN,1.309356920570969,"{'r1': 16, 'ad': 11, 'limad': 14, 'wmean': 10}"
468,VRSK,1.4389440752432099,"{'r1': 2, 'ad': 10, 'limad': 23, 'wmean': 7}"
469,VZ,1.2602615421990206,"{'r1': 20, 'ad': 29, 'limad': 9, 'wmean': 10}"
470,VRTX,1.5379547968409655,"{'r1': 5, 'ad': 18, 'limad': 12, 'wmean': 8}"
471,VFC,1.0393888391523292,"{'r1': 4, 'ad': 3, 'limad': 81, 'wmean': 10}"
472,VTRS,1.559931682980023,"{'r1': 30, 'ad': 4, 'limad': 22, 'wmean': 4}"
473,VICI,1.4823477482818888,"{'r1': 2, 'ad': 17, 'limad': 8, 'wmean': 9}"
474,V,1.4298823137039143,"{'r1': 3, 'ad': 22, 'limad': 12, 'wmean': 7}"
475,VMC,1.3188139296929773,"{'r1': 7, 'ad': 16, 'limad': 22, 'wmean': 10}"
476,WRB,1.199644825035979,"{'r1': 6, 'ad': 25, 'limad': 18, 'wmean': 6}"
477,WAB,1.3565917937524774,"{'r1': 15, 'ad': 11, 'limad': 11, 'wmean': 10}"
478,WBA,1.3054843809988337,"{'r1': 28, 'ad': 6, 'limad': 44, 'wmean': 10}"
479,WMT,1.3436439028529616,"{'r1': 3, 'ad': 20, 'limad': 6, 'wmean': 4}"
480,DIS,1.5064830768894575,"{'r1': 7, 'ad': 9, 'limad': 22, 'wmean': 10}"
481,WBD,1.281156079927385,"{'r1': 16, 'ad': 6, 'limad': 46, 'wmean': 6}"
482,WM,1.3367441448019837,"{'r1': 7, 'ad': 5, 'limad': 21, 'wmean': 10}"
483,WAT,1.1791158184929773,"{'r1': 3, 'ad': 10, 'limad': 38, 'wmean': 10}"
484,WEC,1.2166993482560282,"{'r1': 4, 'ad': 5, 'limad': 15, 'wmean': 4}"
485,WFC,1.4244649221918515,"{'r1': 11, 'ad': 5, 'limad': 21, 'wmean': 10}"
486,WELL,1.2163404852648805,"{'r1': 2, 'ad': 18, 'limad': 7, 'wmean': 10}"
487,WST,1.147474399739869,"{'r1': 24, 'ad': 12, 'limad': 35, 'wmean': 9}"
488,WDC,1.6203532361456443,"{'r1': 16, 'ad': 11, 'limad': 15, 'wmean': 4}"
489,WRK,1.0166348806846057,"{'r1': 8, 'ad': 7, 'limad': 52, 'wmean': 10}"
490,WY,1.1873063143408054,"{'r1': 2, 'ad': 6, 'limad': 53, 'wmean': 4}"
491,WHR,1.0322550966261814,"{'r1': 2, 'ad': 6, 'limad': 44, 'wmean': 5}"
492,WMB,1.259123195827558,"{'r1': 2, 'ad': 7, 'limad': 14, 'wmean': 8}"
493,WTW,1.1704075155448244,"{'r1': 23, 'ad': 6, 'limad': 38, 'wmean': 9}"
494,GWW,1.6793645834789241,"{'r1': 12, 'ad': 20, 'limad': 7, 'wmean': 5}"
495,WYNN,1.4349760005050312,"{'r1': 25, 'ad': 15, 'limad': 15, 'wmean': 10}"
496,XEL,1.289407037122189,"{'r1': 8, 'ad': 16, 'limad': 13, 'wmean': 9}"
497,XYL,1.543427185232397,"{'r1': 26, 'ad': 8, 'limad': 13, 'wmean': 7}"
498,YUM,1.1482153851772872,"{'r1': 13, 'ad': 10, 'limad': 11, 'wmean': 10}"
499,ZBRA,1.2789992158306989,"{'r1': 15, 'ad': 7, 'limad': 34, 'wmean': 10}"
500,ZBH,1.381157858328244,"{'r1': 3, 'ad': 16, 'limad': 13, 'wmean': 5}"
501,ZION,1.3803436009612435,"{'r1': 24, 'ad': 9, 'limad': 17, 'wmean': 4}"
502,ZTS,1.2952131807177354,"{'r1': 21, 'ad': 4, 'limad': 15, 'wmean': 4}"
